consumer_id,shade_id,skin_tone,consumer_undertone,age_group,hedonic_score
C083,S023,Tan,Warm,18-24,7
C084,S362,Medium,Cool,18-24,6
C084,S074,Medium,Cool,18-24,5
C084,S375,Medium,Cool,18-24,5
C084,S156,Medium,Cool,18-24,6
C084,S105,Medium,Cool,18-24,6
C084,S395,Medium,Cool,18-24,7
C084,S378,Medium,Cool,18-24,6
C084,S125,Medium,Cool,18-24,6
C084,S069,Medium,Cool,18-24,5
C084,S451,Medium,Cool,18-24,6
C084,S010,Medium,Cool,18-24,6
C084,S195,Medium,Cool,18-24,4
C084,S407,Medium,Cool,18-24,8
C084,S085,Medium,Cool,18-24,6
C084,S372,Medium,Cool,18-24,7
C084,S389,Medium,Cool,18-24,5
C084,S496,Medium,Cool,18-24,6
C084,S031,Medium,Cool,18-24,6
C084,S317,Medium,Cool,18-24,5
C084,S409,Medium,Cool,18-24,4
C084,S491,Medium,Cool,18-24,8
C084,S492,Medium,Cool,18-24,5
C084,S281,Medium,Cool,18-24,5
C084,S357,Medium,Cool,18-24,6
C084,S077,Medium,Cool,18-24,5
C084,S462,Medium,Cool,18-24,6
C084,S498,Medium,Cool,18-24,6
C084,S212,Medium,Cool,18-24,7
C084,S102,Medium,Cool,18-24,5
C084,S335,Medium,Cool,18-24,4
C084,S476,Medium,Cool,18-24,4
C084,S337,Medium,Cool,18-24,6
C084,S441,Medium,Cool,18-24,7
C084,S174,Medium,Cool,18-24,7
C084,S003,Medium,Cool,18-24,7
C084,S334,Medium,Cool,18-24,6
C084,S410,Medium,Cool,18-24,5
C084,S071,Medium,Cool,18-24,6
C084,S210,Medium,Cool,18-24,6
C084,S064,Medium,Cool,18-24,6
C084,S385,Medium,Cool,18-24,6
C084,S094,Medium,Cool,18-24,5
C084,S486,Medium,Cool,18-24,8
C084,S186,Medium,Cool,18-24,6
C084,S034,Medium,Cool,18-24,7
C084,S078,Medium,Cool,18-24,5
C084,S001,Medium,Cool,18-24,6
C084,S012,Medium,Cool,18-24,6
C084,S416,Medium,Cool,18-24,8
C084,S023,Medium,Cool,18-24,6
C085,S362,Light,Warm,18-24,6
C085,S074,Light,Warm,18-24,7
C085,S375,Light,Warm,18-24,4
C085,S156,Light,Warm,18-24,5
C085,S105,Light,Warm,18-24,4
C085,S395,Light,Warm,18-24,6
C085,S378,Light,Warm,18-24,4
C085,S125,Light,Warm,18-24,8
C085,S069,Light,Warm,18-24,8
C085,S451,Light,Warm,18-24,7
C085,S010,Light,Warm,18-24,7
C085,S195,Light,Warm,18-24,6
C085,S407,Light,Warm,18-24,4
C085,S085,Light,Warm,18-24,6
C085,S372,Light,Warm,18-24,6
C085,S389,Light,Warm,18-24,5
C085,S496,Light,Warm,18-24,5
C085,S031,Light,Warm,18-24,4
C085,S317,Light,Warm,18-24,7
C085,S409,Light,Warm,18-24,5
C085,S491,Light,Warm,18-24,6
C085,S492,Light,Warm,18-24,8
C085,S281,Light,Warm,18-24,8
C085,S357,Light,Warm,18-24,5
C085,S077,Light,Warm,18-24,7
C085,S462,Light,Warm,18-24,5
C085,S498,Light,Warm,18-24,5
C085,S212,Light,Warm,18-24,3
C085,S102,Light,Warm,18-24,6
C085,S335,Light,Warm,18-24,7
C085,S476,Light,Warm,18-24,7
C085,S337,Light,Warm,18-24,6
C085,S441,Light,Warm,18-24,6
C085,S174,Light,Warm,18-24,6
C085,S003,Light,Warm,18-24,5
C085,S334,Light,Warm,18-24,7
C085,S410,Light,Warm,18-24,4
C085,S071,Light,Warm,18-24,6
C085,S210,Light,Warm,18-24,7
C085,S064,Light,Warm,18-24,7
C085,S385,Light,Warm,18-24,7
C085,S094,Light,Warm,18-24,7
C085,S486,Light,Warm,18-24,6
C085,S186,Light,Warm,18-24,6
C085,S034,Light,Warm,18-24,7
C085,S078,Light,Warm,18-24,6
C085,S001,Light,Warm,18-24,4
C085,S012,Light,Warm,18-24,8
C085,S416,Light,Warm,18-24,5
C085,S023,Light,Warm,18-24,7
C086,S362,Tan,Cool,18-24,7
C086,S074,Tan,Cool,18-24,6
C086,S375,Tan,Cool,18-24,7
C086,S156,Tan,Cool,18-24,7
C086,S105,Tan,Cool,18-24,8
C086,S395,Tan,Cool,18-24,4
C086,S378,Tan,Cool,18-24,7
C086,S125,Tan,Cool,18-24,5
C086,S069,Tan,Cool,18-24,6
C086,S451,Tan,Cool,18-24,6
C086,S010,Tan,Cool,18-24,7
C086,S195,Tan,Cool,18-24,4
C086,S407,Tan,Cool,18-24,8
C086,S085,Tan,Cool,18-24,9
C086,S372,Tan,Cool,18-24,6
C086,S389,Tan,Cool,18-24,6
C086,S496,Tan,Cool,18-24,7
C086,S031,Tan,Cool,18-24,5
C086,S317,Tan,Cool,18-24,5
C086,S409,Tan,Cool,18-24,5
C086,S491,Tan,Cool,18-24,5
C086,S492,Tan,Cool,18-24,4
C086,S281,Tan,Cool,18-24,8
C086,S357,Tan,Cool,18-24,6
C086,S077,Tan,Cool,18-24,6
C086,S462,Tan,Cool,18-24,6
C086,S498,Tan,Cool,18-24,4
C086,S212,Tan,Cool,18-24,6
C086,S102,Tan,Cool,18-24,8
C086,S335,Tan,Cool,18-24,6
C086,S476,Tan,Cool,18-24,6
C086,S337,Tan,Cool,18-24,5
C086,S441,Tan,Cool,18-24,6
C086,S174,Tan,Cool,18-24,7
C086,S003,Tan,Cool,18-24,6
C086,S334,Tan,Cool,18-24,5
C086,S410,Tan,Cool,18-24,7
C086,S071,Tan,Cool,18-24,6
C086,S210,Tan,Cool,18-24,7
C086,S064,Tan,Cool,18-24,5
C086,S385,Tan,Cool,18-24,7
C086,S094,Tan,Cool,18-24,7
C086,S486,Tan,Cool,18-24,7
C086,S186,Tan,Cool,18-24,6
C086,S034,Tan,Cool,18-24,6
C086,S078,Tan,Cool,18-24,5
C086,S001,Tan,Cool,18-24,4
C086,S012,Tan,Cool,18-24,6
C086,S416,Tan,Cool,18-24,7
C086,S023,Tan,Cool,18-24,4
C087,S362,Medium,Cool,25-34,4
C087,S074,Medium,Cool,25-34,3
C087,S375,Medium,Cool,25-34,7
C087,S156,Medium,Cool,25-34,6
C087,S105,Medium,Cool,25-34,6
C087,S395,Medium,Cool,25-34,6
C087,S378,Medium,Cool,25-34,8
C087,S125,Medium,Cool,25-34,5
C087,S069,Medium,Cool,25-34,6
C087,S451,Medium,Cool,25-34,4
C087,S010,Medium,Cool,25-34,6
C087,S195,Medium,Cool,25-34,6
C087,S407,Medium,Cool,25-34,8
C087,S085,Medium,Cool,25-34,7
C087,S372,Medium,Cool,25-34,6
C087,S389,Medium,Cool,25-34,5
C087,S496,Medium,Cool,25-34,4
C087,S031,Medium,Cool,25-34,8
C087,S317,Medium,Cool,25-34,7
C087,S409,Medium,Cool,25-34,6
C087,S491,Medium,Cool,25-34,7
C087,S492,Medium,Cool,25-34,7
C087,S281,Medium,Cool,25-34,6
C087,S357,Medium,Cool,25-34,7
C087,S077,Medium,Cool,25-34,6
C087,S462,Medium,Cool,25-34,6
C087,S498,Medium,Cool,25-34,6
C087,S212,Medium,Cool,25-34,8
C087,S102,Medium,Cool,25-34,5
C087,S335,Medium,Cool,25-34,5
C087,S476,Medium,Cool,25-34,7
C087,S337,Medium,Cool,25-34,7
C087,S441,Medium,Cool,25-34,6
C087,S174,Medium,Cool,25-34,7
C087,S003,Medium,Cool,25-34,7
C087,S334,Medium,Cool,25-34,7
C087,S410,Medium,Cool,25-34,5
C087,S071,Medium,Cool,25-34,7
C087,S210,Medium,Cool,25-34,7
C087,S064,Medium,Cool,25-34,7
C087,S385,Medium,Cool,25-34,7
C087,S094,Medium,Cool,25-34,7
C087,S486,Medium,Cool,25-34,7
C087,S186,Medium,Cool,25-34,6
C087,S034,Medium,Cool,25-34,7
C087,S078,Medium,Cool,25-34,6
C087,S001,Medium,Cool,25-34,6
C087,S012,Medium,Cool,25-34,7
C087,S416,Medium,Cool,25-34,7
C087,S023,Medium,Cool,25-34,6
C088,S362,Medium,Warm,35-44,7
C088,S074,Medium,Warm,35-44,5
C088,S375,Medium,Warm,35-44,9
C088,S156,Medium,Warm,35-44,7
C088,S105,Medium,Warm,35-44,4
C088,S395,Medium,Warm,35-44,6
C088,S378,Medium,Warm,35-44,3
C088,S125,Medium,Warm,35-44,6
C088,S069,Medium,Warm,35-44,8
C088,S451,Medium,Warm,35-44,8
C088,S010,Medium,Warm,35-44,4
C088,S195,Medium,Warm,35-44,4
C088,S407,Medium,Warm,35-44,6
C088,S085,Medium,Warm,35-44,6
C088,S372,Medium,Warm,35-44,5
C088,S389,Medium,Warm,35-44,6
C088,S496,Medium,Warm,35-44,4
C088,S031,Medium,Warm,35-44,4
C088,S317,Medium,Warm,35-44,7
C088,S409,Medium,Warm,35-44,6
C088,S491,Medium,Warm,35-44,6
C088,S492,Medium,Warm,35-44,9
C088,S281,Medium,Warm,35-44,7
C088,S357,Medium,Warm,35-44,2
C088,S077,Medium,Warm,35-44,9
C088,S462,Medium,Warm,35-44,6
C088,S498,Medium,Warm,35-44,7
C088,S212,Medium,Warm,35-44,5
C088,S102,Medium,Warm,35-44,4
C088,S335,Medium,Warm,35-44,5
C088,S476,Medium,Warm,35-44,9
C088,S337,Medium,Warm,35-44,5
C088,S441,Medium,Warm,35-44,6
C088,S174,Medium,Warm,35-44,6
C088,S003,Medium,Warm,35-44,5
C088,S334,Medium,Warm,35-44,6
C088,S410,Medium,Warm,35-44,6
C088,S071,Medium,Warm,35-44,9
C088,S210,Medium,Warm,35-44,8
C088,S064,Medium,Warm,35-44,5
C088,S385,Medium,Warm,35-44,9
C088,S094,Medium,Warm,35-44,6
C088,S486,Medium,Warm,35-44,7
C088,S186,Medium,Warm,35-44,6
C088,S034,Medium,Warm,35-44,7
C088,S078,Medium,Warm,35-44,6
C088,S001,Medium,Warm,35-44,7
C088,S012,Medium,Warm,35-44,7
C088,S416,Medium,Warm,35-44,4
C088,S023,Medium,Warm,35-44,7
C089,S362,Medium,Warm,25-34,7
C089,S074,Medium,Warm,25-34,5
C089,S375,Medium,Warm,25-34,7
C089,S156,Medium,Warm,25-34,6
C089,S105,Medium,Warm,25-34,5
C089,S395,Medium,Warm,25-34,5
C089,S378,Medium,Warm,25-34,4
C089,S125,Medium,Warm,25-34,6
C089,S069,Medium,Warm,25-34,7
C089,S451,Medium,Warm,25-34,9
C089,S010,Medium,Warm,25-34,6
C089,S195,Medium,Warm,25-34,7
C089,S407,Medium,Warm,25-34,6
C089,S085,Medium,Warm,25-34,6
C089,S372,Medium,Warm,25-34,9
C089,S389,Medium,Warm,25-34,6
C089,S496,Medium,Warm,25-34,5
C089,S031,Medium,Warm,25-34,5
C089,S317,Medium,Warm,25-34,6
C089,S409,Medium,Warm,25-34,6
C089,S491,Medium,Warm,25-34,6
C089,S492,Medium,Warm,25-34,8
C089,S281,Medium,Warm,25-34,7
C089,S357,Medium,Warm,25-34,5
C089,S077,Medium,Warm,25-34,7
C089,S462,Medium,Warm,25-34,5
C089,S498,Medium,Warm,25-34,7
C089,S212,Medium,Warm,25-34,4
C089,S102,Medium,Warm,25-34,4
C089,S335,Medium,Warm,25-34,6
C089,S476,Medium,Warm,25-34,8
C089,S337,Medium,Warm,25-34,6
C089,S441,Medium,Warm,25-34,7
C089,S174,Medium,Warm,25-34,4
C089,S003,Medium,Warm,25-34,5
C089,S334,Medium,Warm,25-34,6
C089,S410,Medium,Warm,25-34,5
C089,S071,Medium,Warm,25-34,6
C089,S210,Medium,Warm,25-34,5
C089,S064,Medium,Warm,25-34,7
C089,S385,Medium,Warm,25-34,9
C089,S094,Medium,Warm,25-34,6
C089,S486,Medium,Warm,25-34,6
C089,S186,Medium,Warm,25-34,6
C089,S034,Medium,Warm,25-34,6
C089,S078,Medium,Warm,25-34,6
C089,S001,Medium,Warm,25-34,6
C089,S012,Medium,Warm,25-34,7
C089,S416,Medium,Warm,25-34,8
C089,S023,Medium,Warm,25-34,7
C090,S362,Tan,Neutral,25-34,5
C090,S074,Tan,Neutral,25-34,6
C090,S375,Tan,Neutral,25-34,8
C090,S156,Tan,Neutral,25-34,6
C090,S105,Tan,Neutral,25-34,7
C090,S395,Tan,Neutral,25-34,5
C090,S378,Tan,Neutral,25-34,6
C090,S125,Tan,Neutral,25-34,4
C090,S069,Tan,Neutral,25-34,7
C090,S451,Tan,Neutral,25-34,6
C090,S010,Tan,Neutral,25-34,6
C090,S195,Tan,Neutral,25-34,6
C090,S407,Tan,Neutral,25-34,5
C090,S085,Tan,Neutral,25-34,7
C090,S372,Tan,Neutral,25-34,8
C090,S389,Tan,Neutral,25-34,6
C090,S496,Tan,Neutral,25-34,4
C090,S031,Tan,Neutral,25-34,6
C090,S317,Tan,Neutral,25-34,7
C090,S409,Tan,Neutral,25-34,8
C090,S491,Tan,Neutral,25-34,4
C090,S492,Tan,Neutral,25-34,8
C090,S281,Tan,Neutral,25-34,4
C090,S357,Tan,Neutral,25-34,4
C090,S077,Tan,Neutral,25-34,7
C090,S462,Tan,Neutral,25-34,6
C090,S498,Tan,Neutral,25-34,7
C090,S212,Tan,Neutral,25-34,6
C090,S102,Tan,Neutral,25-34,5
C090,S335,Tan,Neutral,25-34,7
C090,S476,Tan,Neutral,25-34,7
C090,S337,Tan,Neutral,25-34,5
C090,S441,Tan,Neutral,25-34,5
C090,S174,Tan,Neutral,25-34,6
C090,S003,Tan,Neutral,25-34,5
C090,S334,Tan,Neutral,25-34,5
C090,S410,Tan,Neutral,25-34,4
C090,S071,Tan,Neutral,25-34,8
C090,S210,Tan,Neutral,25-34,9
C090,S064,Tan,Neutral,25-34,5
C090,S385,Tan,Neutral,25-34,7
C090,S094,Tan,Neutral,25-34,7
C090,S486,Tan,Neutral,25-34,5
C090,S186,Tan,Neutral,25-34,6
C090,S034,Tan,Neutral,25-34,7
C090,S078,Tan,Neutral,25-34,5
C090,S001,Tan,Neutral,25-34,6
C090,S012,Tan,Neutral,25-34,5
C090,S416,Tan,Neutral,25-34,6
C090,S023,Tan,Neutral,25-34,4
C091,S362,Medium,Cool,25-34,5
C091,S074,Medium,Cool,25-34,6
C091,S375,Medium,Cool,25-34,6
C091,S156,Medium,Cool,25-34,7
C091,S105,Medium,Cool,25-34,4
C091,S395,Medium,Cool,25-34,5
C091,S378,Medium,Cool,25-34,6
C091,S125,Medium,Cool,25-34,5
C091,S069,Medium,Cool,25-34,4
C091,S451,Medium,Cool,25-34,6
C091,S010,Medium,Cool,25-34,7
C091,S195,Medium,Cool,25-34,5
C091,S407,Medium,Cool,25-34,6
C091,S085,Medium,Cool,25-34,4
C091,S372,Medium,Cool,25-34,6
C091,S389,Medium,Cool,25-34,4
C091,S496,Medium,Cool,25-34,6
C091,S031,Medium,Cool,25-34,2
C091,S317,Medium,Cool,25-34,6
C091,S409,Medium,Cool,25-34,8
C091,S491,Medium,Cool,25-34,6
C091,S492,Medium,Cool,25-34,7
C091,S281,Medium,Cool,25-34,4
C091,S357,Medium,Cool,25-34,4
C091,S077,Medium,Cool,25-34,6
C091,S462,Medium,Cool,25-34,7
C091,S498,Medium,Cool,25-34,6
C091,S212,Medium,Cool,25-34,5
C091,S102,Medium,Cool,25-34,5
C091,S335,Medium,Cool,25-34,4
C091,S476,Medium,Cool,25-34,6
C091,S337,Medium,Cool,25-34,8
C091,S441,Medium,Cool,25-34,7
C091,S174,Medium,Cool,25-34,6
C091,S003,Medium,Cool,25-34,5
C091,S334,Medium,Cool,25-34,5
C091,S410,Medium,Cool,25-34,7
C091,S071,Medium,Cool,25-34,5
C091,S210,Medium,Cool,25-34,6
C091,S064,Medium,Cool,25-34,7
C091,S385,Medium,Cool,25-34,7
C091,S094,Medium,Cool,25-34,7
C091,S486,Medium,Cool,25-34,7
C091,S186,Medium,Cool,25-34,5
C091,S034,Medium,Cool,25-34,7
C091,S078,Medium,Cool,25-34,5
C091,S001,Medium,Cool,25-34,6
C091,S012,Medium,Cool,25-34,6
C091,S416,Medium,Cool,25-34,9
C091,S023,Medium,Cool,25-34,6
C092,S362,Light,Cool,18-24,6
C092,S074,Light,Cool,18-24,3
C092,S375,Light,Cool,18-24,6
C092,S156,Light,Cool,18-24,8
C092,S105,Light,Cool,18-24,6
C092,S395,Light,Cool,18-24,7
C092,S378,Light,Cool,18-24,6
C092,S125,Light,Cool,18-24,6
C092,S069,Light,Cool,18-24,7
C092,S451,Light,Cool,18-24,8
C092,S010,Light,Cool,18-24,7
C092,S195,Light,Cool,18-24,6
C092,S407,Light,Cool,18-24,5
C092,S085,Light,Cool,18-24,6
C092,S372,Light,Cool,18-24,7
C092,S389,Light,Cool,18-24,6
C092,S496,Light,Cool,18-24,6
C092,S031,Light,Cool,18-24,6
C092,S317,Light,Cool,18-24,5
C092,S409,Light,Cool,18-24,5
C092,S491,Light,Cool,18-24,7
C092,S492,Light,Cool,18-24,6
C092,S281,Light,Cool,18-24,7
C092,S357,Light,Cool,18-24,8
C092,S077,Light,Cool,18-24,5
C092,S462,Light,Cool,18-24,6
C092,S498,Light,Cool,18-24,5
C092,S212,Light,Cool,18-24,6
C092,S102,Light,Cool,18-24,5
C092,S335,Light,Cool,18-24,6
C092,S476,Light,Cool,18-24,6
C092,S337,Light,Cool,18-24,6
C092,S441,Light,Cool,18-24,8
C092,S174,Light,Cool,18-24,7
C092,S003,Light,Cool,18-24,7
C092,S334,Light,Cool,18-24,6
C092,S410,Light,Cool,18-24,7
C092,S071,Light,Cool,18-24,6
C092,S210,Light,Cool,18-24,6
C092,S064,Light,Cool,18-24,8
C092,S385,Light,Cool,18-24,7
C092,S094,Light,Cool,18-24,8
C092,S486,Light,Cool,18-24,8
C092,S186,Light,Cool,18-24,6
C092,S034,Light,Cool,18-24,6
C092,S078,Light,Cool,18-24,4
C092,S001,Light,Cool,18-24,6
C092,S012,Light,Cool,18-24,4
C092,S416,Light,Cool,18-24,8
C092,S023,Light,Cool,18-24,7
C093,S362,Medium,Neutral,18-24,5
C093,S074,Medium,Neutral,18-24,6
C093,S375,Medium,Neutral,18-24,5
C093,S156,Medium,Neutral,18-24,6
C093,S105,Medium,Neutral,18-24,6
C093,S395,Medium,Neutral,18-24,6
C093,S378,Medium,Neutral,18-24,4
C093,S125,Medium,Neutral,18-24,7
C093,S069,Medium,Neutral,18-24,6
C093,S451,Medium,Neutral,18-24,8
C093,S010,Medium,Neutral,18-24,5
C093,S195,Medium,Neutral,18-24,5
C093,S407,Medium,Neutral,18-24,5
C093,S085,Medium,Neutral,18-24,5
C093,S372,Medium,Neutral,18-24,6
C093,S389,Medium,Neutral,18-24,5
C093,S496,Medium,Neutral,18-24,5
C093,S031,Medium,Neutral,18-24,6
C093,S317,Medium,Neutral,18-24,7
C093,S409,Medium,Neutral,18-24,5
C093,S491,Medium,Neutral,18-24,5
C093,S492,Medium,Neutral,18-24,5
C093,S281,Medium,Neutral,18-24,6
C093,S357,Medium,Neutral,18-24,7
C093,S077,Medium,Neutral,18-24,5
C093,S462,Medium,Neutral,18-24,6
C093,S498,Medium,Neutral,18-24,8
C093,S212,Medium,Neutral,18-24,6
C093,S102,Medium,Neutral,18-24,5
C093,S335,Medium,Neutral,18-24,6
C093,S476,Medium,Neutral,18-24,5
C093,S337,Medium,Neutral,18-24,7
C093,S441,Medium,Neutral,18-24,8
C093,S174,Medium,Neutral,18-24,5
C093,S003,Medium,Neutral,18-24,6
C093,S334,Medium,Neutral,18-24,6
C093,S410,Medium,Neutral,18-24,5
C093,S071,Medium,Neutral,18-24,7
C093,S210,Medium,Neutral,18-24,7
C093,S064,Medium,Neutral,18-24,7
C093,S385,Medium,Neutral,18-24,7
C093,S094,Medium,Neutral,18-24,6
C093,S486,Medium,Neutral,18-24,5
C093,S186,Medium,Neutral,18-24,4
C093,S034,Medium,Neutral,18-24,6
C093,S078,Medium,Neutral,18-24,5
C093,S001,Medium,Neutral,18-24,6
C093,S012,Medium,Neutral,18-24,5
C093,S416,Medium,Neutral,18-24,5
C093,S023,Medium,Neutral,18-24,6
C094,S362,Tan,Cool,18-24,5
C094,S074,Tan,Cool,18-24,5
C094,S375,Tan,Cool,18-24,6
C094,S156,Tan,Cool,18-24,7
C094,S105,Tan,Cool,18-24,7
C094,S395,Tan,Cool,18-24,6
C094,S378,Tan,Cool,18-24,8
C094,S125,Tan,Cool,18-24,5
C094,S069,Tan,Cool,18-24,6
C094,S451,Tan,Cool,18-24,7
C094,S010,Tan,Cool,18-24,5
C094,S195,Tan,Cool,18-24,6
C094,S407,Tan,Cool,18-24,7
C094,S085,Tan,Cool,18-24,6
C094,S372,Tan,Cool,18-24,5
C094,S389,Tan,Cool,18-24,4
C094,S496,Tan,Cool,18-24,6
C094,S031,Tan,Cool,18-24,7
C094,S317,Tan,Cool,18-24,5
C094,S409,Tan,Cool,18-24,6
C094,S491,Tan,Cool,18-24,7
C094,S492,Tan,Cool,18-24,6
C094,S281,Tan,Cool,18-24,5
C094,S357,Tan,Cool,18-24,5
C094,S077,Tan,Cool,18-24,6
C094,S462,Tan,Cool,18-24,6
C094,S498,Tan,Cool,18-24,5
C094,S212,Tan,Cool,18-24,8
C094,S102,Tan,Cool,18-24,4
C094,S335,Tan,Cool,18-24,5
C094,S476,Tan,Cool,18-24,5
C094,S337,Tan,Cool,18-24,6
C094,S441,Tan,Cool,18-24,6
C094,S174,Tan,Cool,18-24,8
C094,S003,Tan,Cool,18-24,6
C094,S334,Tan,Cool,18-24,7
C094,S410,Tan,Cool,18-24,5
C094,S071,Tan,Cool,18-24,7
C094,S210,Tan,Cool,18-24,7
C094,S064,Tan,Cool,18-24,5
C094,S385,Tan,Cool,18-24,7
C094,S094,Tan,Cool,18-24,7
C094,S486,Tan,Cool,18-24,6
C094,S186,Tan,Cool,18-24,7
C094,S034,Tan,Cool,18-24,8
C094,S078,Tan,Cool,18-24,8
C094,S001,Tan,Cool,18-24,4
C094,S012,Tan,Cool,18-24,6
C094,S416,Tan,Cool,18-24,7
C094,S023,Tan,Cool,18-24,5
C095,S362,Fair,Warm,18-24,8
C095,S074,Fair,Warm,18-24,6
C095,S375,Fair,Warm,18-24,6
C095,S156,Fair,Warm,18-24,6
C095,S105,Fair,Warm,18-24,5
C095,S395,Fair,Warm,18-24,8
C095,S378,Fair,Warm,18-24,3
C095,S125,Fair,Warm,18-24,5
C095,S069,Fair,Warm,18-24,7
C095,S451,Fair,Warm,18-24,8
C095,S010,Fair,Warm,18-24,5
C095,S195,Fair,Warm,18-24,5
C095,S407,Fair,Warm,18-24,5
C095,S085,Fair,Warm,18-24,6
C095,S372,Fair,Warm,18-24,6
C095,S389,Fair,Warm,18-24,5
C095,S496,Fair,Warm,18-24,6
C095,S031,Fair,Warm,18-24,3
C095,S317,Fair,Warm,18-24,5
C095,S409,Fair,Warm,18-24,5
C095,S491,Fair,Warm,18-24,4
C095,S492,Fair,Warm,18-24,7
C095,S281,Fair,Warm,18-24,6
C095,S357,Fair,Warm,18-24,5
C095,S077,Fair,Warm,18-24,8
C095,S462,Fair,Warm,18-24,5
C095,S498,Fair,Warm,18-24,8
C095,S212,Fair,Warm,18-24,3
C095,S102,Fair,Warm,18-24,6
C095,S335,Fair,Warm,18-24,8
C095,S476,Fair,Warm,18-24,7
C095,S337,Fair,Warm,18-24,8
C095,S441,Fair,Warm,18-24,5
C095,S174,Fair,Warm,18-24,7
C095,S003,Fair,Warm,18-24,3
C095,S334,Fair,Warm,18-24,8
C095,S410,Fair,Warm,18-24,7
C095,S071,Fair,Warm,18-24,6
C095,S210,Fair,Warm,18-24,6
C095,S064,Fair,Warm,18-24,7
C095,S385,Fair,Warm,18-24,6
C095,S094,Fair,Warm,18-24,7
C095,S486,Fair,Warm,18-24,5
C095,S186,Fair,Warm,18-24,6
C095,S034,Fair,Warm,18-24,6
C095,S078,Fair,Warm,18-24,5
C095,S001,Fair,Warm,18-24,5
C095,S012,Fair,Warm,18-24,8
C095,S416,Fair,Warm,18-24,5
C095,S023,Fair,Warm,18-24,8
C096,S362,Tan,Cool,25-34,6
C096,S074,Tan,Cool,25-34,6
C096,S375,Tan,Cool,25-34,6
C096,S156,Tan,Cool,25-34,7
C096,S105,Tan,Cool,25-34,5
C096,S395,Tan,Cool,25-34,5
C096,S378,Tan,Cool,25-34,7
C096,S125,Tan,Cool,25-34,7
C096,S069,Tan,Cool,25-34,8
C096,S451,Tan,Cool,25-34,4
C096,S010,Tan,Cool,25-34,7
C096,S195,Tan,Cool,25-34,5
C096,S407,Tan,Cool,25-34,8
C096,S085,Tan,Cool,25-34,7
C096,S372,Tan,Cool,25-34,6
C096,S389,Tan,Cool,25-34,6
C096,S496,Tan,Cool,25-34,5
C096,S031,Tan,Cool,25-34,6
C096,S317,Tan,Cool,25-34,5
C096,S409,Tan,Cool,25-34,7
C096,S491,Tan,Cool,25-34,6
C096,S492,Tan,Cool,25-34,6
C096,S281,Tan,Cool,25-34,5
C096,S357,Tan,Cool,25-34,8
C096,S077,Tan,Cool,25-34,7
C096,S462,Tan,Cool,25-34,9
C096,S498,Tan,Cool,25-34,6
C096,S212,Tan,Cool,25-34,7
C096,S102,Tan,Cool,25-34,5
C096,S335,Tan,Cool,25-34,6
C096,S476,Tan,Cool,25-34,5
C096,S337,Tan,Cool,25-34,5
C096,S441,Tan,Cool,25-34,6
C096,S174,Tan,Cool,25-34,7
C096,S003,Tan,Cool,25-34,5
C096,S334,Tan,Cool,25-34,5
C096,S410,Tan,Cool,25-34,6
C096,S071,Tan,Cool,25-34,7
C096,S210,Tan,Cool,25-34,8
C096,S064,Tan,Cool,25-34,5
C096,S385,Tan,Cool,25-34,8
C096,S094,Tan,Cool,25-34,6
C096,S486,Tan,Cool,25-34,5
C096,S186,Tan,Cool,25-34,6
C096,S034,Tan,Cool,25-34,6
C096,S078,Tan,Cool,25-34,6
C096,S001,Tan,Cool,25-34,5
C096,S012,Tan,Cool,25-34,6
C096,S416,Tan,Cool,25-34,7
C096,S023,Tan,Cool,25-34,6
C097,S362,Light,Cool,25-34,5
C097,S074,Light,Cool,25-34,5
C097,S375,Light,Cool,25-34,5
C097,S156,Light,Cool,25-34,6
C097,S105,Light,Cool,25-34,4
C097,S395,Light,Cool,25-34,6
C097,S378,Light,Cool,25-34,5
C097,S125,Light,Cool,25-34,3
C097,S069,Light,Cool,25-34,6
C097,S451,Light,Cool,25-34,4
C097,S010,Light,Cool,25-34,8
C097,S195,Light,Cool,25-34,4
C097,S407,Light,Cool,25-34,6
C097,S085,Light,Cool,25-34,4
C097,S372,Light,Cool,25-34,7
C097,S389,Light,Cool,25-34,5
C097,S496,Light,Cool,25-34,5
C097,S031,Light,Cool,25-34,5
C097,S317,Light,Cool,25-34,6
C097,S409,Light,Cool,25-34,4
C097,S491,Light,Cool,25-34,6
C097,S492,Light,Cool,25-34,6
C097,S281,Light,Cool,25-34,6
C097,S357,Light,Cool,25-34,6
C097,S077,Light,Cool,25-34,4
C097,S462,Light,Cool,25-34,7
C097,S498,Light,Cool,25-34,6
C097,S212,Light,Cool,25-34,5
C097,S102,Light,Cool,25-34,6
C097,S335,Light,Cool,25-34,6
C097,S476,Light,Cool,25-34,5
C097,S337,Light,Cool,25-34,6
C097,S441,Light,Cool,25-34,6
C097,S174,Light,Cool,25-34,7
C097,S003,Light,Cool,25-34,8
C097,S334,Light,Cool,25-34,5
C097,S410,Light,Cool,25-34,6
C097,S071,Light,Cool,25-34,5
C097,S210,Light,Cool,25-34,5
C097,S064,Light,Cool,25-34,8
C097,S385,Light,Cool,25-34,7
C097,S094,Light,Cool,25-34,9
C097,S486,Light,Cool,25-34,7
C097,S186,Light,Cool,25-34,4
C097,S034,Light,Cool,25-34,8
C097,S078,Light,Cool,25-34,3
C097,S001,Light,Cool,25-34,8
C097,S012,Light,Cool,25-34,5
C097,S416,Light,Cool,25-34,5
