consumer_id,shade_id,skin_tone,consumer_undertone,age_group,hedonic_score,image_file,color_family,undertone,finish,L_star,a_star,b_star,hue_deg,saturation,brightness
C056,S094,Tan,Cool,35-44,7,IMG_094.png,Nude,Cool,Matte,52.28,4.76,16.16,73.58,53.43,48.56
C056,S486,Tan,Cool,35-44,6,IMG_486.png,Coral,Cool,Satin,56.54,36.42,21.42,30.47,88.45,57.18
C056,S186,Tan,Cool,35-44,6,IMG_186.png,Plum,Neutral,Satin,36.97,30.89,-11.08,340.27,75.99,35.73
C056,S034,Tan,Cool,35-44,8,IMG_034.png,Mauve,Cool,Matte,54.83,30.06,0.19,0.36,73.34,54.83
C056,S078,Tan,Cool,35-44,6,IMG_078.png,Plum,Warm,Satin,39.28,31.21,-5.96,349.19,72.75,39.35
C056,S001,Tan,Cool,35-44,5,IMG_001.png,Nude,Neutral,Glossy,67.64,6.24,9.49,56.65,53.13,67.01
C056,S012,Tan,Cool,35-44,6,IMG_012.png,Pink,Neutral,Matte,57.46,29.6,-0.44,359.15,65.33,54.81
C056,S416,Tan,Cool,35-44,6,IMG_416.png,Berry,Cool,Glossy,44.52,42.13,-10.82,345.6,74.33,43.28
C056,S023,Tan,Cool,35-44,6,IMG_023.png,Pink,Warm,Glossy,59.29,31.43,20.39,32.97,79.16,61.5
C057,S362,Medium,Neutral,18-24,5,IMG_362.png,Coral,Warm,Glossy,44.59,39.79,42.75,47.06,100.0,42.55
C057,S074,Medium,Neutral,18-24,4,IMG_074.png,Brown,Warm,Satin,33.57,18.57,30.19,58.4,74.8,34.04
C057,S375,Medium,Neutral,18-24,7,IMG_375.png,Mauve,Warm,Matte,48.6,21.85,14.88,34.26,58.85,46.15
C057,S156,Medium,Neutral,18-24,6,IMG_156.png,Berry,Cool,Matte,49.66,32.99,2.37,4.12,81.61,49.8
C057,S105,Medium,Neutral,18-24,6,IMG_105.png,Orange,Neutral,Satin,43.96,31.98,45.0,54.6,95.09,43.2
C057,S395,Medium,Neutral,18-24,8,IMG_395.png,Pink,Neutral,Matte,63.76,31.9,3.06,5.49,67.76,62.34
C057,S378,Medium,Neutral,18-24,4,IMG_378.png,Plum,Cool,Satin,34.57,36.3,-11.39,342.58,79.39,34.97
C057,S125,Medium,Neutral,18-24,5,IMG_125.png,Brown,Warm,Satin,37.1,19.35,27.23,54.6,83.32,36.88
C057,S069,Medium,Neutral,18-24,7,IMG_069.png,Mauve,Warm,Satin,50.92,23.73,4.49,10.72,61.53,52.34
C057,S451,Medium,Neutral,18-24,6,IMG_451.png,Berry,Warm,Satin,46.36,43.95,-0.07,359.91,87.49,43.78
C057,S010,Medium,Neutral,18-24,4,IMG_010.png,Orange,Cool,Matte,64.14,27.86,33.47,50.22,86.36,65.06
C057,S195,Medium,Neutral,18-24,5,IMG_195.png,Plum,Warm,Matte,30.1,24.27,-9.32,338.99,62.78,30.42
C057,S407,Medium,Neutral,18-24,5,IMG_407.png,Coral,Cool,Matte,45.34,34.17,21.6,32.3,88.31,44.23
C057,S085,Medium,Neutral,18-24,7,IMG_085.png,Orange,Warm,Satin,44.61,33.92,42.86,51.64,93.54,46.28
C057,S372,Medium,Neutral,18-24,7,IMG_372.png,Berry,Neutral,Satin,51.76,37.7,9.95,14.78,80.47,50.23
C057,S389,Medium,Neutral,18-24,7,IMG_389.png,Berry,Neutral,Glossy,37.98,38.26,-5.12,352.38,79.83,35.73
C057,S496,Medium,Neutral,18-24,8,IMG_496.png,Orange,Neutral,Satin,63.61,26.61,43.06,58.29,94.45,62.31
C057,S031,Medium,Neutral,18-24,4,IMG_031.png,Plum,Neutral,Satin,29.74,29.53,-15.0,333.07,69.1,34.0
C057,S317,Medium,Neutral,18-24,6,IMG_317.png,Nude,Warm,Glossy,49.49,17.95,18.57,45.98,72.61,52.36
C057,S409,Medium,Neutral,18-24,7,IMG_409.png,Red,Neutral,Glossy,41.5,45.1,20.21,24.14,94.06,40.62
C057,S491,Medium,Neutral,18-24,4,IMG_491.png,Coral,Cool,Matte,63.93,27.99,18.86,33.97,73.98,62.27
C057,S492,Medium,Neutral,18-24,6,IMG_492.png,Mauve,Warm,Glossy,55.1,22.72,7.8,18.95,61.46,53.01
C057,S281,Medium,Neutral,18-24,6,IMG_281.png,Orange,Warm,Matte,60.83,29.03,43.83,56.48,100.0,60.4
C057,S357,Medium,Neutral,18-24,4,IMG_357.png,Brown,Cool,Matte,26.54,8.39,10.47,51.3,56.74,27.15
C057,S077,Medium,Neutral,18-24,5,IMG_077.png,Mauve,Warm,Matte,41.89,27.69,3.2,6.6,63.54,42.78
C057,S462,Medium,Neutral,18-24,6,IMG_462.png,Orange,Cool,Matte,62.73,31.4,31.55,45.13,93.64,64.55
C057,S498,Medium,Neutral,18-24,8,IMG_498.png,Pink,Neutral,Matte,62.17,31.28,11.43,20.08,85.25,62.51
C057,S212,Medium,Neutral,18-24,4,IMG_212.png,Plum,Cool,Matte,36.22,24.36,-15.0,328.38,59.84,36.7
C057,S102,Medium,Neutral,18-24,6,IMG_102.png,Orange,Neutral,Satin,67.72,35.5,37.34,46.45,90.45,67.09
C057,S335,Medium,Neutral,18-24,6,IMG_335.png,Orange,Neutral,Glossy,65.14,24.44,42.18,59.91,99.55,65.56
C057,S476,Medium,Neutral,18-24,5,IMG_476.png,Mauve,Warm,Matte,60.59,26.41,8.59,18.01,68.95,60.25
C057,S337,Medium,Neutral,18-24,8,IMG_337.png,Pink,Neutral,Satin,60.41,30.57,8.81,16.07,80.2,58.23
C057,S441,Medium,Neutral,18-24,8,IMG_441.png,Coral,Neutral,Satin,50.89,43.17,19.48,24.29,96.73,50.39
C057,S174,Medium,Neutral,18-24,4,IMG_174.png,Coral,Cool,Matte,60.02,33.42,19.58,30.36,79.89,60.94
C057,S003,Medium,Neutral,18-24,5,IMG_003.png,Nude,Cool,Glossy,61.7,15.08,5.74,20.85,56.97,60.84
C057,S334,Medium,Neutral,18-24,7,IMG_334.png,Pink,Warm,Glossy,53.81,29.68,12.52,22.87,80.21,54.8
C057,S410,Medium,Neutral,18-24,5,IMG_410.png,Pink,Cool,Glossy,72.37,34.7,6.55,10.69,81.42,73.34
C057,S071,Medium,Neutral,18-24,7,IMG_071.png,Mauve,Warm,Matte,46.67,24.65,9.83,21.74,65.36,48.47
C057,S210,Medium,Neutral,18-24,7,IMG_210.png,Mauve,Neutral,Satin,48.16,28.2,0.31,0.63,72.26,47.88
C057,S064,Medium,Neutral,18-24,6,IMG_064.png,Nude,Neutral,Matte,57.68,8.49,1.18,7.9,46.71,62.52
C057,S385,Medium,Neutral,18-24,6,IMG_385.png,Berry,Warm,Satin,54.08,40.96,-4.88,353.21,89.28,56.18
C057,S094,Medium,Neutral,18-24,6,IMG_094.png,Nude,Cool,Matte,52.28,4.76,16.16,73.58,53.43,48.56
C057,S486,Medium,Neutral,18-24,5,IMG_486.png,Coral,Cool,Satin,56.54,36.42,21.42,30.47,88.45,57.18
C057,S186,Medium,Neutral,18-24,6,IMG_186.png,Plum,Neutral,Satin,36.97,30.89,-11.08,340.27,75.99,35.73
C057,S034,Medium,Neutral,18-24,5,IMG_034.png,Mauve,Cool,Matte,54.83,30.06,0.19,0.36,73.34,54.83
C057,S078,Medium,Neutral,18-24,5,IMG_078.png,Plum,Warm,Satin,39.28,31.21,-5.96,349.19,72.75,39.35
C057,S001,Medium,Neutral,18-24,3,IMG_001.png,Nude,Neutral,Glossy,67.64,6.24,9.49,56.65,53.13,67.01
C057,S012,Medium,Neutral,18-24,7,IMG_012.png,Pink,Neutral,Matte,57.46,29.6,-0.44,359.15,65.33,54.81
C057,S416,Medium,Neutral,18-24,7,IMG_416.png,Berry,Cool,Glossy,44.52,42.13,-10.82,345.6,74.33,43.28
C057,S023,Medium,Neutral,18-24,8,IMG_023.png,Pink,Warm,Glossy,59.29,31.43,20.39,32.97,79.16,61.5
C058,S362,Deep,Neutral,18-24,9,IMG_362.png,Coral,Warm,Glossy,44.59,39.79,42.75,47.06,100.0,42.55
C058,S074,Deep,Neutral,18-24,7,IMG_074.png,Brown,Warm,Satin,33.57,18.57,30.19,58.4,74.8,34.04
C058,S375,Deep,Neutral,18-24,7,IMG_375.png,Mauve,Warm,Matte,48.6,21.85,14.88,34.26,58.85,46.15
C058,S156,Deep,Neutral,18-24,6,IMG_156.png,Berry,Cool,Matte,49.66,32.99,2.37,4.12,81.61,49.8
C058,S105,Deep,Neutral,18-24,6,IMG_105.png,Orange,Neutral,Satin,43.96,31.98,45.0,54.6,95.09,43.2
C058,S395,Deep,Neutral,18-24,7,IMG_395.png,Pink,Neutral,Matte,63.76,31.9,3.06,5.49,67.76,62.34
C058,S378,Deep,Neutral,18-24,6,IMG_378.png,Plum,Cool,Satin,34.57,36.3,-11.39,342.58,79.39,34.97
C058,S125,Deep,Neutral,18-24,8,IMG_125.png,Brown,Warm,Satin,37.1,19.35,27.23,54.6,83.32,36.88
C058,S069,Deep,Neutral,18-24,6,IMG_069.png,Mauve,Warm,Satin,50.92,23.73,4.49,10.72,61.53,52.34
C058,S451,Deep,Neutral,18-24,8,IMG_451.png,Berry,Warm,Satin,46.36,43.95,-0.07,359.91,87.49,43.78
C058,S010,Deep,Neutral,18-24,5,IMG_010.png,Orange,Cool,Matte,64.14,27.86,33.47,50.22,86.36,65.06
C058,S195,Deep,Neutral,18-24,7,IMG_195.png,Plum,Warm,Matte,30.1,24.27,-9.32,338.99,62.78,30.42
C058,S407,Deep,Neutral,18-24,9,IMG_407.png,Coral,Cool,Matte,45.34,34.17,21.6,32.3,88.31,44.23
C058,S085,Deep,Neutral,18-24,6,IMG_085.png,Orange,Warm,Satin,44.61,33.92,42.86,51.64,93.54,46.28
C058,S372,Deep,Neutral,18-24,6,IMG_372.png,Berry,Neutral,Satin,51.76,37.7,9.95,14.78,80.47,50.23
C058,S389,Deep,Neutral,18-24,6,IMG_389.png,Berry,Neutral,Glossy,37.98,38.26,-5.12,352.38,79.83,35.73
C058,S496,Deep,Neutral,18-24,5,IMG_496.png,Orange,Neutral,Satin,63.61,26.61,43.06,58.29,94.45,62.31
C058,S031,Deep,Neutral,18-24,7,IMG_031.png,Plum,Neutral,Satin,29.74,29.53,-15.0,333.07,69.1,34.0
C058,S317,Deep,Neutral,18-24,6,IMG_317.png,Nude,Warm,Glossy,49.49,17.95,18.57,45.98,72.61,52.36
C058,S409,Deep,Neutral,18-24,7,IMG_409.png,Red,Neutral,Glossy,41.5,45.1,20.21,24.14,94.06,40.62
C058,S491,Deep,Neutral,18-24,7,IMG_491.png,Coral,Cool,Matte,63.93,27.99,18.86,33.97,73.98,62.27
C058,S492,Deep,Neutral,18-24,4,IMG_492.png,Mauve,Warm,Glossy,55.1,22.72,7.8,18.95,61.46,53.01
C058,S281,Deep,Neutral,18-24,6,IMG_281.png,Orange,Warm,Matte,60.83,29.03,43.83,56.48,100.0,60.4
C058,S357,Deep,Neutral,18-24,5,IMG_357.png,Brown,Cool,Matte,26.54,8.39,10.47,51.3,56.74,27.15
C058,S077,Deep,Neutral,18-24,7,IMG_077.png,Mauve,Warm,Matte,41.89,27.69,3.2,6.6,63.54,42.78
C058,S462,Deep,Neutral,18-24,5,IMG_462.png,Orange,Cool,Matte,62.73,31.4,31.55,45.13,93.64,64.55
C058,S498,Deep,Neutral,18-24,7,IMG_498.png,Pink,Neutral,Matte,62.17,31.28,11.43,20.08,85.25,62.51
C058,S212,Deep,Neutral,18-24,6,IMG_212.png,Plum,Cool,Matte,36.22,24.36,-15.0,328.38,59.84,36.7
C058,S102,Deep,Neutral,18-24,4,IMG_102.png,Orange,Neutral,Satin,67.72,35.5,37.34,46.45,90.45,67.09
C058,S335,Deep,Neutral,18-24,6,IMG_335.png,Orange,Neutral,Glossy,65.14,24.44,42.18,59.91,99.55,65.56
C058,S476,Deep,Neutral,18-24,5,IMG_476.png,Mauve,Warm,Matte,60.59,26.41,8.59,18.01,68.95,60.25
C058,S337,Deep,Neutral,18-24,5,IMG_337.png,Pink,Neutral,Satin,60.41,30.57,8.81,16.07,80.2,58.23
C058,S441,Deep,Neutral,18-24,8,IMG_441.png,Coral,Neutral,Satin,50.89,43.17,19.48,24.29,96.73,50.39
C058,S174,Deep,Neutral,18-24,6,IMG_174.png,Coral,Cool,Matte,60.02,33.42,19.58,30.36,79.89,60.94
C058,S003,Deep,Neutral,18-24,4,IMG_003.png,Nude,Cool,Glossy,61.7,15.08,5.74,20.85,56.97,60.84
C058,S334,Deep,Neutral,18-24,6,IMG_334.png,Pink,Warm,Glossy,53.81,29.68,12.52,22.87,80.21,54.8
C058,S410,Deep,Neutral,18-24,4,IMG_410.png,Pink,Cool,Glossy,72.37,34.7,6.55,10.69,81.42,73.34
C058,S071,Deep,Neutral,18-24,6,IMG_071.png,Mauve,Warm,Matte,46.67,24.65,9.83,21.74,65.36,48.47
C058,S210,Deep,Neutral,18-24,7,IMG_210.png,Mauve,Neutral,Satin,48.16,28.2,0.31,0.63,72.26,47.88
C058,S064,Deep,Neutral,18-24,8,IMG_064.png,Nude,Neutral,Matte,57.68,8.49,1.18,7.9,46.71,62.52
C058,S385,Deep,Neutral,18-24,6,IMG_385.png,Berry,Warm,Satin,54.08,40.96,-4.88,353.21,89.28,56.18
C058,S094,Deep,Neutral,18-24,6,IMG_094.png,Nude,Cool,Matte,52.28,4.76,16.16,73.58,53.43,48.56
C058,S486,Deep,Neutral,18-24,7,IMG_486.png,Coral,Cool,Satin,56.54,36.42,21.42,30.47,88.45,57.18
C058,S186,Deep,Neutral,18-24,8,IMG_186.png,Plum,Neutral,Satin,36.97,30.89,-11.08,340.27,75.99,35.73
C058,S034,Deep,Neutral,18-24,7,IMG_034.png,Mauve,Cool,Matte,54.83,30.06,0.19,0.36,73.34,54.83
C058,S078,Deep,Neutral,18-24,7,IMG_078.png,Plum,Warm,Satin,39.28,31.21,-5.96,349.19,72.75,39.35
C058,S001,Deep,Neutral,18-24,6,IMG_001.png,Nude,Neutral,Glossy,67.64,6.24,9.49,56.65,53.13,67.01
C058,S012,Deep,Neutral,18-24,7,IMG_012.png,Pink,Neutral,Matte,57.46,29.6,-0.44,359.15,65.33,54.81
C058,S416,Deep,Neutral,18-24,5,IMG_416.png,Berry,Cool,Glossy,44.52,42.13,-10.82,345.6,74.33,43.28
C058,S023,Deep,Neutral,18-24,5,IMG_023.png,Pink,Warm,Glossy,59.29,31.43,20.39,32.97,79.16,61.5
C059,S362,Medium,Cool,25-34,5,IMG_362.png,Coral,Warm,Glossy,44.59,39.79,42.75,47.06,100.0,42.55
C059,S074,Medium,Cool,25-34,4,IMG_074.png,Brown,Warm,Satin,33.57,18.57,30.19,58.4,74.8,34.04
C059,S375,Medium,Cool,25-34,6,IMG_375.png,Mauve,Warm,Matte,48.6,21.85,14.88,34.26,58.85,46.15
C059,S156,Medium,Cool,25-34,6,IMG_156.png,Berry,Cool,Matte,49.66,32.99,2.37,4.12,81.61,49.8
C059,S105,Medium,Cool,25-34,5,IMG_105.png,Orange,Neutral,Satin,43.96,31.98,45.0,54.6,95.09,43.2
C059,S395,Medium,Cool,25-34,5,IMG_395.png,Pink,Neutral,Matte,63.76,31.9,3.06,5.49,67.76,62.34
C059,S378,Medium,Cool,25-34,6,IMG_378.png,Plum,Cool,Satin,34.57,36.3,-11.39,342.58,79.39,34.97
C059,S125,Medium,Cool,25-34,4,IMG_125.png,Brown,Warm,Satin,37.1,19.35,27.23,54.6,83.32,36.88
C059,S069,Medium,Cool,25-34,8,IMG_069.png,Mauve,Warm,Satin,50.92,23.73,4.49,10.72,61.53,52.34
C059,S451,Medium,Cool,25-34,5,IMG_451.png,Berry,Warm,Satin,46.36,43.95,-0.07,359.91,87.49,43.78
C059,S010,Medium,Cool,25-34,7,IMG_010.png,Orange,Cool,Matte,64.14,27.86,33.47,50.22,86.36,65.06
C059,S195,Medium,Cool,25-34,4,IMG_195.png,Plum,Warm,Matte,30.1,24.27,-9.32,338.99,62.78,30.42
C059,S407,Medium,Cool,25-34,7,IMG_407.png,Coral,Cool,Matte,45.34,34.17,21.6,32.3,88.31,44.23
C059,S085,Medium,Cool,25-34,6,IMG_085.png,Orange,Warm,Satin,44.61,33.92,42.86,51.64,93.54,46.28
C059,S372,Medium,Cool,25-34,5,IMG_372.png,Berry,Neutral,Satin,51.76,37.7,9.95,14.78,80.47,50.23
C059,S389,Medium,Cool,25-34,5,IMG_389.png,Berry,Neutral,Glossy,37.98,38.26,-5.12,352.38,79.83,35.73
C059,S496,Medium,Cool,25-34,5,IMG_496.png,Orange,Neutral,Satin,63.61,26.61,43.06,58.29,94.45,62.31
C059,S031,Medium,Cool,25-34,4,IMG_031.png,Plum,Neutral,Satin,29.74,29.53,-15.0,333.07,69.1,34.0
C059,S317,Medium,Cool,25-34,5,IMG_317.png,Nude,Warm,Glossy,49.49,17.95,18.57,45.98,72.61,52.36
C059,S409,Medium,Cool,25-34,6,IMG_409.png,Red,Neutral,Glossy,41.5,45.1,20.21,24.14,94.06,40.62
C059,S491,Medium,Cool,25-34,5,IMG_491.png,Coral,Cool,Matte,63.93,27.99,18.86,33.97,73.98,62.27
C059,S492,Medium,Cool,25-34,7,IMG_492.png,Mauve,Warm,Glossy,55.1,22.72,7.8,18.95,61.46,53.01
C059,S281,Medium,Cool,25-34,6,IMG_281.png,Orange,Warm,Matte,60.83,29.03,43.83,56.48,100.0,60.4
C059,S357,Medium,Cool,25-34,6,IMG_357.png,Brown,Cool,Matte,26.54,8.39,10.47,51.3,56.74,27.15
C059,S077,Medium,Cool,25-34,6,IMG_077.png,Mauve,Warm,Matte,41.89,27.69,3.2,6.6,63.54,42.78
C059,S462,Medium,Cool,25-34,7,IMG_462.png,Orange,Cool,Matte,62.73,31.4,31.55,45.13,93.64,64.55
C059,S498,Medium,Cool,25-34,6,IMG_498.png,Pink,Neutral,Matte,62.17,31.28,11.43,20.08,85.25,62.51
C059,S212,Medium,Cool,25-34,7,IMG_212.png,Plum,Cool,Matte,36.22,24.36,-15.0,328.38,59.84,36.7
C059,S102,Medium,Cool,25-34,4,IMG_102.png,Orange,Neutral,Satin,67.72,35.5,37.34,46.45,90.45,67.09
C059,S335,Medium,Cool,25-34,5,IMG_335.png,Orange,Neutral,Glossy,65.14,24.44,42.18,59.91,99.55,65.56
C059,S476,Medium,Cool,25-34,9,IMG_476.png,Mauve,Warm,Matte,60.59,26.41,8.59,18.01,68.95,60.25
C059,S337,Medium,Cool,25-34,6,IMG_337.png,Pink,Neutral,Satin,60.41,30.57,8.81,16.07,80.2,58.23
C059,S441,Medium,Cool,25-34,5,IMG_441.png,Coral,Neutral,Satin,50.89,43.17,19.48,24.29,96.73,50.39
C059,S174,Medium,Cool,25-34,6,IMG_174.png,Coral,Cool,Matte,60.02,33.42,19.58,30.36,79.89,60.94
C059,S003,Medium,Cool,25-34,4,IMG_003.png,Nude,Cool,Glossy,61.7,15.08,5.74,20.85,56.97,60.84
C059,S334,Medium,Cool,25-34,6,IMG_334.png,Pink,Warm,Glossy,53.81,29.68,12.52,22.87,80.21,54.8
C059,S410,Medium,Cool,25-34,6,IMG_410.png,Pink,Cool,Glossy,72.37,34.7,6.55,10.69,81.42,73.34
C059,S071,Medium,Cool,25-34,6,IMG_071.png,Mauve,Warm,Matte,46.67,24.65,9.83,21.74,65.36,48.47
C059,S210,Medium,Cool,25-34,7,IMG_210.png,Mauve,Neutral,Satin,48.16,28.2,0.31,0.63,72.26,47.88
C059,S064,Medium,Cool,25-34,7,IMG_064.png,Nude,Neutral,Matte,57.68,8.49,1.18,7.9,46.71,62.52
C059,S385,Medium,Cool,25-34,5,IMG_385.png,Berry,Warm,Satin,54.08,40.96,-4.88,353.21,89.28,56.18
C059,S094,Medium,Cool,25-34,6,IMG_094.png,Nude,Cool,Matte,52.28,4.76,16.16,73.58,53.43,48.56
C059,S486,Medium,Cool,25-34,7,IMG_486.png,Coral,Cool,Satin,56.54,36.42,21.42,30.47,88.45,57.18
C059,S186,Medium,Cool,25-34,5,IMG_186.png,Plum,Neutral,Satin,36.97,30.89,-11.08,340.27,75.99,35.73
C059,S034,Medium,Cool,25-34,8,IMG_034.png,Mauve,Cool,Matte,54.83,30.06,0.19,0.36,73.34,54.83
C059,S078,Medium,Cool,25-34,4,IMG_078.png,Plum,Warm,Satin,39.28,31.21,-5.96,349.19,72.75,39.35
C059,S001,Medium,Cool,25-34,5,IMG_001.png,Nude,Neutral,Glossy,67.64,6.24,9.49,56.65,53.13,67.01
C059,S012,Medium,Cool,25-34,6,IMG_012.png,Pink,Neutral,Matte,57.46,29.6,-0.44,359.15,65.33,54.81
C059,S416,Medium,Cool,25-34,7,IMG_416.png,Berry,Cool,Glossy,44.52,42.13,-10.82,345.6,74.33,43.28
C059,S023,Medium,Cool,25-34,6,IMG_023.png,Pink,Warm,Glossy,59.29,31.43,20.39,32.97,79.16,61.5
C060,S362,Light,Neutral,18-24,7,IMG_362.png,Coral,Warm,Glossy,44.59,39.79,42.75,47.06,100.0,42.55
C060,S074,Light,Neutral,18-24,3,IMG_074.png,Brown,Warm,Satin,33.57,18.57,30.19,58.4,74.8,34.04
C060,S375,Light,Neutral,18-24,6,IMG_375.png,Mauve,Warm,Matte,48.6,21.85,14.88,34.26,58.85,46.15
C060,S156,Light,Neutral,18-24,6,IMG_156.png,Berry,Cool,Matte,49.66,32.99,2.37,4.12,81.61,49.8
C060,S105,Light,Neutral,18-24,6,IMG_105.png,Orange,Neutral,Satin,43.96,31.98,45.0,54.6,95.09,43.2
C060,S395,Light,Neutral,18-24,8,IMG_395.png,Pink,Neutral,Matte,63.76,31.9,3.06,5.49,67.76,62.34
C060,S378,Light,Neutral,18-24,4,IMG_378.png,Plum,Cool,Satin,34.57,36.3,-11.39,342.58,79.39,34.97
C060,S125,Light,Neutral,18-24,6,IMG_125.png,Brown,Warm,Satin,37.1,19.35,27.23,54.6,83.32,36.88
C060,S069,Light,Neutral,18-24,7,IMG_069.png,Mauve,Warm,Satin,50.92,23.73,4.49,10.72,61.53,52.34
C060,S451,Light,Neutral,18-24,6,IMG_451.png,Berry,Warm,Satin,46.36,43.95,-0.07,359.91,87.49,43.78
C060,S010,Light,Neutral,18-24,5,IMG_010.png,Orange,Cool,Matte,64.14,27.86,33.47,50.22,86.36,65.06
C060,S195,Light,Neutral,18-24,3,IMG_195.png,Plum,Warm,Matte,30.1,24.27,-9.32,338.99,62.78,30.42
C060,S407,Light,Neutral,18-24,8,IMG_407.png,Coral,Cool,Matte,45.34,34.17,21.6,32.3,88.31,44.23
C060,S085,Light,Neutral,18-24,6,IMG_085.png,Orange,Warm,Satin,44.61,33.92,42.86,51.64,93.54,46.28
C060,S372,Light,Neutral,18-24,6,IMG_372.png,Berry,Neutral,Satin,51.76,37.7,9.95,14.78,80.47,50.23
C060,S389,Light,Neutral,18-24,7,IMG_389.png,Berry,Neutral,Glossy,37.98,38.26,-5.12,352.38,79.83,35.73
C060,S496,Light,Neutral,18-24,6,IMG_496.png,Orange,Neutral,Satin,63.61,26.61,43.06,58.29,94.45,62.31
C060,S031,Light,Neutral,18-24,5,IMG_031.png,Plum,Neutral,Satin,29.74,29.53,-15.0,333.07,69.1,34.0
C060,S317,Light,Neutral,18-24,6,IMG_317.png,Nude,Warm,Glossy,49.49,17.95,18.57,45.98,72.61,52.36
C060,S409,Light,Neutral,18-24,5,IMG_409.png,Red,Neutral,Glossy,41.5,45.1,20.21,24.14,94.06,40.62
C060,S491,Light,Neutral,18-24,7,IMG_491.png,Coral,Cool,Matte,63.93,27.99,18.86,33.97,73.98,62.27
C060,S492,Light,Neutral,18-24,7,IMG_492.png,Mauve,Warm,Glossy,55.1,22.72,7.8,18.95,61.46,53.01
C060,S281,Light,Neutral,18-24,6,IMG_281.png,Orange,Warm,Matte,60.83,29.03,43.83,56.48,100.0,60.4
C060,S357,Light,Neutral,18-24,6,IMG_357.png,Brown,Cool,Matte,26.54,8.39,10.47,51.3,56.74,27.15
C060,S077,Light,Neutral,18-24,6,IMG_077.png,Mauve,Warm,Matte,41.89,27.69,3.2,6.6,63.54,42.78
C060,S462,Light,Neutral,18-24,6,IMG_462.png,Orange,Cool,Matte,62.73,31.4,31.55,45.13,93.64,64.55
C060,S498,Light,Neutral,18-24,5,IMG_498.png,Pink,Neutral,Matte,62.17,31.28,11.43,20.08,85.25,62.51
C060,S212,Light,Neutral,18-24,4,IMG_212.png,Plum,Cool,Matte,36.22,24.36,-15.0,328.38,59.84,36.7
C060,S102,Light,Neutral,18-24,7,IMG_102.png,Orange,Neutral,Satin,67.72,35.5,37.34,46.45,90.45,67.09
C060,S335,Light,Neutral,18-24,5,IMG_335.png,Orange,Neutral,Glossy,65.14,24.44,42.18,59.91,99.55,65.56
C060,S476,Light,Neutral,18-24,6,IMG_476.png,Mauve,Warm,Matte,60.59,26.41,8.59,18.01,68.95,60.25
C060,S337,Light,Neutral,18-24,7,IMG_337.png,Pink,Neutral,Satin,60.41,30.57,8.81,16.07,80.2,58.23
C060,S441,Light,Neutral,18-24,9,IMG_441.png,Coral,Neutral,Satin,50.89,43.17,19.48,24.29,96.73,50.39
C060,S174,Light,Neutral,18-24,7,IMG_174.png,Coral,Cool,Matte,60.02,33.42,19.58,30.36,79.89,60.94
C060,S003,Light,Neutral,18-24,6,IMG_003.png,Nude,Cool,Glossy,61.7,15.08,5.74,20.85,56.97,60.84
C060,S334,Light,Neutral,18-24,6,IMG_334.png,Pink,Warm,Glossy,53.81,29.68,12.52,22.87,80.21,54.8
C060,S410,Light,Neutral,18-24,6,IMG_410.png,Pink,Cool,Glossy,72.37,34.7,6.55,10.69,81.42,73.34
C060,S071,Light,Neutral,18-24,6,IMG_071.png,Mauve,Warm,Matte,46.67,24.65,9.83,21.74,65.36,48.47
C060,S210,Light,Neutral,18-24,8,IMG_210.png,Mauve,Neutral,Satin,48.16,28.2,0.31,0.63,72.26,47.88
C060,S064,Light,Neutral,18-24,7,IMG_064.png,Nude,Neutral,Matte,57.68,8.49,1.18,7.9,46.71,62.52
C060,S385,Light,Neutral,18-24,6,IMG_385.png,Berry,Warm,Satin,54.08,40.96,-4.88,353.21,89.28,56.18
C060,S094,Light,Neutral,18-24,6,IMG_094.png,Nude,Cool,Matte,52.28,4.76,16.16,73.58,53.43,48.56
C060,S486,Light,Neutral,18-24,8,IMG_486.png,Coral,Cool,Satin,56.54,36.42,21.42,30.47,88.45,57.18
C060,S186,Light,Neutral,18-24,6,IMG_186.png,Plum,Neutral,Satin,36.97,30.89,-11.08,340.27,75.99,35.73
C060,S034,Light,Neutral,18-24,6,IMG_034.png,Mauve,Cool,Matte,54.83,30.06,0.19,0.36,73.34,54.83
C060,S078,Light,Neutral,18-24,6,IMG_078.png,Plum,Warm,Satin,39.28,31.21,-5.96,349.19,72.75,39.35
C060,S001,Light,Neutral,18-24,7,IMG_001.png,Nude,Neutral,Glossy,67.64,6.24,9.49,56.65,53.13,67.01
C060,S012,Light,Neutral,18-24,8,IMG_012.png,Pink,Neutral,Matte,57.46,29.6,-0.44,359.15,65.33,54.81
C060,S416,Light,Neutral,18-24,5,IMG_416.png,Berry,Cool,Glossy,44.52,42.13,-10.82,345.6,74.33,43.28
C060,S023,Light,Neutral,18-24,6,IMG_023.png,Pink,Warm,Glossy,59.29,31.43,20.39,32.97,79.16,61.5
C061,S362,Fair,Warm,25-34,7,IMG_362.png,Coral,Warm,Glossy,44.59,39.79,42.75,47.06,100.0,42.55
C061,S074,Fair,Warm,25-34,6,IMG_074.png,Brown,Warm,Satin,33.57,18.57,30.19,58.4,74.8,34.04
C061,S375,Fair,Warm,25-34,6,IMG_375.png,Mauve,Warm,Matte,48.6,21.85,14.88,34.26,58.85,46.15
