,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,category,joined,brand,product,shade,img_url,shade_description_original,id,validation,img_name,mean_lab,peak_lab,sd_color,ground_truth,ground_truth_CIELAB,diff_lab,diff_peak_black,diff_peak_white,mean_lab_2,peak_lab_2,diff_lab_2,mean_lab_3,peak_lab_3,diff_lab_3,Claude_CIELAB,Claude_message,diff_llm_lab,is_list_LLM,Claude_message_2,Claude_CIELAB_2,is_list_LLM_2,diff_llm_lab_2,hex_colors,Circle,color_group,median_hex_group,median_hex_circle
395,159,159,159,lipstick,milk makeup lip color c.r.e.a.m.,milk makeup,lip color,c.r.e.a.m.,https://www.sephora.com/productimages/sku/s2169290-main-zoom.jpg?imwidth=1000,neutral pink peach,171,True,s2169290-main-zoom.jpg,"[83.17952294759549, 7.592929356628586, 2.191669615488978]","[99.90341460931647, -0.00015916033235807703, 0.005080211190144901]",23.90590632175387,1,[56.19050477 33.41669978 12.58634673],25.98169873569633,99.90263330750504,0.0555421689922386,"[83.17952294759549, 7.592929356628586, 2.191669615488978]","[99.90341460931647, -0.00015916033235807703, 0.005080211190144901]",25.98169873569633,"[77.50120501965654, 10.338913214849255, 3.0454781069906955]","[99.90341460931647, -0.00015916033235807703, 0.005080211190144901]",21.5717386636763,"[66, 56, 55]","{'id': 'msg_01X5F952TNJPdzCjezbq1NgU', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[66, 56, 55]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",19.7002306680712,True,"{'id': 'msg_01NffnnogpwWfbNeGGSvdh7a', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[64, 40, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[64, 40, 20]",True,8.031026138040309,#e57c79,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e57c79;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
396,161,161,161,lipstick,natasha denona i need a nude lipstick 14nb judith,natasha denona,i need a nude lipstick,14nb judith,https://www.sephora.com/productimages/sku/s2243244-main-zoom.jpg?imwidth=1000,medium antique peach,173,True,s2243244-main-zoom.jpg,"[77.99606885879169, 7.00762221278578, 0.7803630632255532]","[99.83684077134036, -0.001286453950588573, 0.003517016301191056]",35.43252847844868,1,[56.90092283 22.8330041  14.22040682],21.437032773356247,99.83461268128276,0.0935447555677951,"[77.99606885879169, 7.007622212785725, 0.7803630632255532]","[99.83684077134036, -0.001286453950588573, 0.003517016301191056]",21.43703277335627,"[70.48303523153763, 9.58214757057374, 1.1318160543182687]","[99.83684077134036, -0.001286453950588573, 0.003517016301191056]",16.140940942664532,"[70, 25, 15]","{'id': 'msg_017yVQearonmP63GauiteKpE', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[70, 25, 15]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",11.048656761185514,True,"{'id': 'msg_01L2yaiphoQUC6nxc3tYVpMm', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[64, 26, 12]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[64, 26, 12]",True,6.768004053107119,#cd8986,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#cd8986;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
397,171,171,171,lipstick,rituel de fille enchanted lip sheer narcissus,rituel de fille,enchanted lip sheer,narcissus,https://ritueldefille.com/cdn/shop/files/Narcissus-Enchanted-Lip-Sheer-Swirl--2000px.jpg?v=1712880532&width=1800,neutral peach,183,True,Narcissus-Enchanted-Lip-Sheer-Swirl--2000px.jpg,"[76.11668019502957, 21.187394915545, 19.479941787497435]","[58.07652504175185, 35.84058617210134, 27.93081974012851]",67.45502777859829,1,[57.49938677 34.83582063 27.12308754],16.213383265060834,50.42451500749118,37.79662388465059,"[76.11668019502957, 21.187394915545, 19.479941787497435]","[58.07652504175185, 35.84058617210134, 27.93081974012851]",16.213383265060834,"[76.11668019502956, 21.187394915545056, 19.479941787497413]","[58.07652504175185, 35.84058617210134, 27.93081974012851]",16.213383265060813,"[45, 42, 28]","{'id': 'msg_01D8XLT1B97p9HZ696CABYLx', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[45, 42, 28]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",12.803540251649562,True,"{'id': 'msg_01KZmGiCCBfcKoR6xkV3kRtU', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[65, 43, 37]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[65, 43, 37]",True,7.70497418080306,#f27b5d,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f27b5d;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
398,173,173,173,lipstick,sephora collection melting lip clicks lip balm 05 peach sorbet,sephora collection,melting lip clicks lip balm,05 peach sorbet,https://www.sephora.com/productimages/sku/s1990019-main-zoom.jpg?imwidth=1000,peach,186,True,s1990019-main-zoom.jpg,"[66.99412711430234, 9.409739924015948, 4.990322023408211]","[99.79943376294217, 0.18031539170304534, 0.10947629341819809]",36.99621657682723,1,[60.12102855 45.2915524  30.33143464],18.924321865386265,99.79648939313051,0.3118280090253833,"[66.99412711430234, 9.409739924015948, 4.990322023408211]","[99.79943376294217, 0.18031539170304534, 0.10947629341819809]",18.924321865386265,"[49.64714281989353, 15.260640496100708, 8.348971248093306]","[99.79943376294217, 0.18031539170304534, 0.10947629341819809]",17.46592396539708,"[55, 65, 30]","{'id': 'msg_016HNSXytbHB5fvNX3WNjR7A', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[55, 65, 30]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",8.509870828106765,True,"{'id': 'msg_01MmydvY2nZQ6h5fG9VNE1ir', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[65, 45, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[65, 45, 20]",True,7.004941037837679,#ef7a7c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#ef7a7c;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
399,175,175,175,lipstick,sephora collection sheer matte lip balm apricot,sephora collection,sheer matte lip balm,apricot,https://media.kohlsimg.com/is/image/kohls/f0300d9a407aeebb3804b4c4c931a34190c159f4?wid=1500&hei=1500&op_sharpen=1&qlt=60,light warm peach,188,True,f0300d9a407aeebb3804b4c4c931a34190c159f4?wid=1500&hei=1500&op_sharpen=1&qlt=60.f03,"[79.7385494751964, 18.851329051889522, 18.29633438290299]","[61.62367524290883, 40.03419399102981, 32.60479689286859]",60.952186823598666,0,,,,,"[79.7385494751964, 18.851329051889522, 18.296334382902945]","[61.62367524290883, 40.03419399102981, 32.60479689286859]",,"[79.7385494751964, 18.851329051889522, 18.29633438290299]","[61.62367524290883, 40.03419399102981, 32.60479689286859]",,"[50, 50, 25]","{'id': 'msg_01JTciyoXPjCnHCxNCPFaHaz', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[50, 50, 25]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",,True,"{'id': 'msg_01QVFHJAstmhV9cQZ2tF1E8n', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[69, 42, 26]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[69, 42, 26]",True,,#f9877b,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f9877b;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
400,190,190,190,lipstick,zoeva powerful lip twist hestia,zoeva,powerful lip twist,hestia,https://zoevacosmetics.com/cdn/shop/products/zoeva-powerful-lip-twist-hestia-swatch.jpg?v=1658221012&width=576,dusty peach,203,True,zoeva-powerful-lip-twist-hestia-swatch.jpg,"[84.14469222640436, 13.101656196604694, 12.518692238587924]","[97.48522758771975, 0.9816424647655642, 2.519656119773428]",20.922356250858705,1,[72.72219062 26.33636358 23.75562744],11.42550811338175,97.02875035767046,3.101171994156441,"[84.7239067012124, 12.775717188092727, 12.257548652829819]","[97.4245141403704, 1.0275120548608463, 2.557659132109169]",11.866790852840758,"[77.60780421486722, 20.011675682237662, 18.25596451848417]","[97.48522758771975, 0.9816424647655642, 2.519656119773428]",5.009106168399403,"[98.51, 33.41, 20.55]","{'id': 'msg_01WRzT8R1TigspjifKBwcKyx', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[98.51, 33.41, 20.55]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 107, 'output_tokens': 18}}",17.5879263769656,True,"{'id': 'msg_01RXzGdewPZoXBVYgGahjYAH', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[64, 32, 18]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 135, 'output_tokens': 12}}","[64, 32, 18]",True,8.942498033110251,#d9847c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#d9847c;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
401,195,195,195,lipgloss,anastasia beverly hills tinted lip gloss peachy,anastasia beverly hills,tinted lip gloss,peachy,https://www.sephora.com/productimages/sku/s2567857-av-2-zoom.jpg?imwidth=1224,dazzling golden peach,208,True,s2567857-av-2-zoom.jpg,"[82.22050425112145, 16.041174165727423, 13.922368531118723]","[99.90963070678751, 0.0679068390135873, 0.05850118962344997]",25.20407328035997,1,[77.87062108 22.82099922 19.64397405],5.21755138890106,99.90901526303172,0.1280745886347705,"[82.22050425112145, 16.041174165727423, 13.922368531118723]","[99.90963070678751, 0.0679068390135873, 0.05850118962344997]",5.21755138890106,"[73.6589235722842, 25.54345234604166, 22.259785698054557]","[99.90963070678751, 0.0679068390135873, 0.05850118962344997]",3.427534950546224,"[74.12, 21.62, 1.27]","{'id': 'msg_01Rh7Q8JJztV3FZLeZu3HqG7', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[74.12, 21.62, 1.27]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 18}}",12.625438720254328,True,"{'id': 'msg_01CdBMbJgVq3G84utX9DtNby', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[70, 35, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 133, 'output_tokens': 12}}","[70, 35, 20]",True,8.532328920381769,#f09188,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f09188;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
402,203,203,203,lipgloss,buxom full-on plumping lip polish brooke,buxom,full-on plumping lip polish,brooke,"https://images.ulta.com/is/image/Ulta/2299224?id=-_9b60&fmt=jpg&fit=constrain,1&wid=143&hei=360&op_sharpen=1&resMode=bilin",creamy copper peach shimmer,219,True,ulta210.jpg,"[71.69713141818347, 5.790561022474606, 2.9666187749333384]","[99.1516834781201, -0.01258300230505549, -0.01768340292225279]",57.31040255087387,1,[61.90516964 31.50572583 19.78297099],18.45116281319393,99.09215809787192,0.4880467056564067,"[71.69713141818349, 5.79056102247455, 2.9666187749333606]","[99.1516834781201, -0.01258300230505549, -0.01768340292225279]",18.45116281319397,"[62.12666107348366, 8.038324119268413, 4.15897951168458]","[99.1516834781201, -0.01258300230505549, -0.01768340292225279]",14.681544756945478,"[164, 117, 117]","{'id': 'msg_01Gm7GEsQUHRVbmBzfcXh1wF', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[164, 117, 117]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 95, 'output_tokens': 12}}",58.02252213040569,True,"{'id': 'msg_01MwpdDwqMkWiEYYa2vyZFUb', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[63, 22, 12]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 115, 'output_tokens': 12}}","[63, 22, 12]",True,5.357788610014238,#c48984,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c48984;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
403,204,204,204,lipgloss,buxom full-on plumping lip polish bunny,buxom,full-on plumping lip polish,bunny,"https://images.ulta.com/is/image/Ulta/2299173?id=aVma-3&fmt=jpg&fit=constrain,1&wid=143&hei=360&op_sharpen=1&resMode=bilin",light peach w/ opal shimmer,220,True,ulta211.jpg,"[74.424666314126, 6.496229046797531, 2.755623076619873]","[99.20063771673767, -0.012841749097880495, 0.00013715123845514654]",52.37484984424479,1,[74.00268676 27.69497693 12.03681602],14.310671427334086,99.14772702197828,0.4595435838456025,"[74.424666314126, 6.496229046797531, 2.755623076619873]","[99.20063771673767, -0.012841749097880495, 0.00013715123845514654]",14.310671427334086,"[65.84883149802313, 8.967310110930992, 3.853435167404262]","[99.20063771673767, -0.012841749097880495, 0.00013715123845514654]",13.582834927197538,"[76, 30, 29]","{'id': 'msg_01J7v82uyMAqKcw9UnJedtuz', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[76, 30, 29]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 95, 'output_tokens': 12}}",10.063481049842132,True,"{'id': 'msg_01EkkFb7MESYw8km1VR9wAeC', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[65, 45, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 115, 'output_tokens': 12}}","[65, 45, 20]",True,9.801165798160316,#ef7a7c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#ef7a7c;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
404,208,208,208,lipgloss,buxom full-on plumping lip polish margaret,buxom,full-on plumping lip polish,margaret,"https://images.ulta.com/is/image/Ulta/2299241?id=5qGaH2&fmt=jpg&fit=constrain,1&wid=143&hei=360&op_sharpen=1&resMode=bilin",rich nude peach w/ golden shimmer,224,True,ulta215.jpg,"[72.7158512685103, 3.8813912936345174, 1.7369954699318901]","[99.20597997275554, -0.021701907547522215, -0.012615280629346692]",58.72099633157495,1,[64.30419289 23.91811906 15.10982515],17.211171656467283,99.15377248950692,0.4573932030857465,"[72.7158512685103, 3.8813912936345174, 1.7369954699318901]","[99.20597997275554, -0.021701907547522215, -0.012615280629346692]",17.211171656467283,"[63.47499725230212, 5.3642515529765955, 2.4191776293940093]","[99.20597997275554, -0.021701907547522215, -0.012615280629346692]",14.37402620139506,"[62.3, 55.7, 12.8]","{'id': 'msg_01QjjBcoZsN8YoqAHCCM42Cv', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[62.3, 55.7, 12.8]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 95, 'output_tokens': 18}}",13.17129583285345,True,"{'id': 'msg_01FTWxRG2VuTf5AAgcoZmSmG', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[65, 33, 21]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 115, 'output_tokens': 12}}","[65, 33, 21]",True,4.372831588902856,#df8579,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#df8579;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
405,212,212,212,lipgloss,colourpop so juicy plumping gloss partly rowdy,colourpop,so juicy plumping gloss,partly rowdy,"https://images.ulta.com/is/image/Ulta/2561468?id=rd7bY0&fmt=jpg&fit=constrain,1&wid=105&hei=358&op_sharpen=1&resMode=bilin",pale peach with a silvery sheen,228,True,ulta219.jpg,"[84.23701055276958, 8.642597460833734, 9.452659387618812]","[99.78737343028114, -0.003240697582229668, 0.07351154053512055]",32.484795715891615,1,[60.60501052 31.7107001  31.90189007],22.77642811509417,99.783618830862,0.1423015223879066,"[84.23701055276958, 8.642597460833734, 9.452659387618812]","[99.78737343028114, -0.003240697582229668, 0.07351154053512055]",22.77642811509417,"[74.28210291940715, 16.07663821191263, 16.979960822060193]","[99.86533198704258, -0.012263421134861563, 0.04810998720716775]",13.88041135906052,"[71.48, 48.27, 33.39]","{'id': 'msg_015YCyfeu5WAKA3G42bGpWn1', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[71.48, 48.27, 33.39]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 93, 'output_tokens': 18}}",11.470980690996164,True,"{'id': 'msg_01ReRSonGrCgBrSQNRy4vEug', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[65, 30, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}","[65, 30, 20]",True,7.439348809351332,#da887b,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da887b;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
406,215,215,215,lipgloss,fenty beauty by rihanna gloss bomb cream color drip lip cream peach pout,fenty beauty by rihanna,gloss bomb cream color drip lip cream,peach pout,https://media.kohlsimg.com/is/image/kohls/5175044_ALT4?wid=390&hei=390&op_sharpen=1,universal peach,231,True,5175044_ALT4?wid=390&hei=390&op_sharpen=1.517,"[82.55822253347452, 12.551747313484462, 5.6445392721252485]","[99.68749003115938, 0.17424606883592597, -0.08966453123755436]",15.90603460035214,0,,,,,"[82.55822253347452, 12.551747313484462, 5.6445392721252485]","[99.68749003115938, 0.17424606883592597, -0.08966453123755436]",,"[73.98568465677954, 19.505988133525666, 9.148418814982806]","[99.68749003115938, 0.17424606883592597, -0.08966453123755436]",,"[56.0, 63.0, 33.0]","{'id': 'msg_01WFtH6WXpgBeyWoeZzfq1X1', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[56.0, 63.0, 33.0]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 18}}",,True,"{'id': 'msg_01UVYSQ1K6C6nAPCkER7BrYR', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[70, 40, 35]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 133, 'output_tokens': 12}}","[70, 40, 35]",True,,#fc8b6d,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#fc8b6d;""></div>",8,#e5817c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e5817c;""></div>"
